Order,Video,Coder,Sentiment,Activation,Anger,Disgust,Fear,Surprise,Sadness,Happiness
1340,2017 06 06 0,P-O R. B.,5,6,0,0,0,0,0,0
1341,2017 06 09 7,P-O R. B.,4,6,1,0,0,0,0,0
1342,2017 10 30 1,P-O R. B.,4,5,0,0,0,0,0,0
1343,2017 10 20 9,P-O R. B.,5,6,0,0,0,0,0,0
1344,2017 10 02 7,P-O R. B.,5,6,0,0,1,0,0,0
1345,2017 11 07 5,P-O R. B.,3,6,0,1,0,0,0,0
1346,2017 06 20 5,P-O R. B.,6,4,1,0,0,0,0,0
1347,2017 06 01 4,P-O R. B.,7,3,1,0,0,0,0,0
1348,2016 11 21 2,P-O R. B.,4,6,0,0,0,0,0,0
1349,2016 12 02 0,P-O R. B.,3,6,0,1,0,0,0,0
1350,2016 04 22 3,P-O R. B.,6,5,0,0,1,0,0,0
1351,2016 10 18 6,P-O R. B.,5,3,0,0,0,0,1,0
1352,2015 06 17 6,P-O R. B.,4,6,0,0,0,0,0,0
1353,2015 12 09 3,P-O R. B.,5,5,0,0,0,0,0,0
1354,2015 03 27 8,P-O R. B.,6,6,0,0,0,0,0,0
1355,2015 05 27 5,P-O R. B.,4,6,0,0,0,0,0,0
1356,2017 12 1 6,P-O R. B.,4,6,0,0,0,0,0,0
1357,2017 11 07 1,P-O R. B.,4,6,0,1,0,0,0,0
1358,2017 02 24 9,P-O R. B.,6,5,0,0,0,0,0,0
1359,2017 05 05 2,P-O R. B.,5,6,0,0,0,0,0,0
1360,2015 04 29 8,P-O R. B.,3,6,1,0,1,0,0,0
1361,2017 11 07 7,P-O R. B.,5,6,0,0,0,0,0,0
1362,2015 03 12 5,P-O R. B.,7,5,0,0,0,0,0,1
1363,2015 01 28 6,P-O R. B.,6,6,0,0,0,0,0,0
1364,2017 10 20 1,P-O R. B.,3,6,0,1,0,0,0,0
1365,2017 09 22 0,P-O R. B.,5,6,0,0,0,0,0,0
1366,2017 06 13 0,P-O R. B.,4,6,0,0,0,0,0,0
1367,2017 10 05 0,P-O R. B.,3,7,1,0,0,0,0,0
1368,2017 02 24 0,P-O R. B.,3,7,1,1,0,0,0,0
1369,2017 05 05 7,P-O R. B.,5,5,0,0,0,0,0,0
1370,2017 10 02 8,P-O R. B.,3,6,0,1,0,0,0,0
1371,2017 09 22 4,P-O R. B.,3,6,0,1,0,0,0,0
1372,2017 05 02 8,P-O R. B.,5,5,0,0,1,0,0,0
1373,2017 05 18 0,P-O R. B.,6,5,0,0,0,0,0,0
1374,2016 12 07 3,P-O R. B.,3,6,0,1,0,0,0,0
1375,2016 11 24 0,P-O R. B.,4,6,0,1,0,0,0,0
1376,2016 10 06 1,P-O R. B.,6,4,0,0,0,0,0,0
1377,2016 05 20 6,P-O R. B.,5,3,0,0,0,0,0,0
1378,2015 06 09 1,P-O R. B.,4,6,0,0,0,0,0,0
1379,2015 12 07 2,P-O R. B.,3,6,0,1,0,0,0,0
1380,2015 01 28 3,P-O R. B.,1,3,0,0,0,0,1,0
1381,2015 02 20 6,P-O R. B.,3,7,1,0,0,0,0,0
1382,2017 11 20 1,P-O R. B.,6,6,0,0,0,0,0,0
1383,2017 11 20 4,P-O R. B.,4,5,0,0,0,0,0,0
1384,2017 11 20 4,P-O R. B.,4,5,0,0,0,0,0,0
1385,2017 11 20 8,P-O R. B.,2,6,0,1,0,0,0,0
1386,2015 04 01 2,P-O R. B.,3,6,0,1,0,0,0,0
1387,2015 03 27 3,P-O R. B.,3,6,0,1,0,0,0,0
1388,2017 12 05 3,P-O R. B.,5,5,0,0,0,0,0,0
1389,2015 03 09 7,P-O R. B.,3,6,0,1,0,0,0,0
1390,2015 05 15 7,P-O R. B.,5,5,0,0,0,0,0,0
1391,2017 11 02 8,P-O R. B.,5,5,0,0,0,0,0,0
1392,2017 05 18 0,P-O R. B.,5,5,0,0,0,0,0,0
1393,2017 09 22 9,P-O R. B.,5,4,0,0,0,0,0,0
1394,2017 05 10 6,P-O R. B.,3,6,0,0,0,0,0,0
1395,2017 10 02 9,P-O R. B.,6,5,0,0,0,0,0,0
1396,2017 10 17 3,P-O R. B.,3,6,1,0,0,0,0,0
1397,2017 09 27 6,P-O R. B.,3,5,0,0,0,0,0,0
1398,2017 05 05 7,P-O R. B.,5,5,0,0,0,0,0,0
1399,2017 04 07 0,P-O R. B.,5,5,0,0,0,0,0,0
1400,2016 10 26 1,P-O R. B.,4,6,0,0,0,0,0,0
1401,2016 10 21 2,P-O R. B.,4,6,1,0,0,0,0,0
1402,2016 10 03 5,P-O R. B.,6,3,0,1,0,0,0,0
1403,2016 09 28 8,P-O R. B.,6,5,0,0,0,0,0,0
1404,2016 02 26 0,P-O R. B.,4,6,0,0,0,0,0,0
1405,2015 12 07 2,P-O R. B.,4,6,0,1,0,0,0,0
1406,2015 04 01 2,P-O R. B.,4,6,0,1,0,0,0,0
1407,2015 02 05 7,P-O R. B.,3,6,0,0,0,0,1,0
1408,2017 06 20 4,P-O R. B.,5,5,0,0,0,0,0,0
1409,2017 11 20 3,P-O R. B.,3,7,0,1,0,0,0,0
1410,2017 03 23 6,P-O R. B.,3,7,1,1,0,0,0,0
1411,2017 11 07 6,P-O R. B.,3,6,1,1,0,0,0,0
1412,2017 11 20 8,P-O R. B.,2,6,1,1,0,0,0,0
1413,2017 11 28 2,P-O R. B.,5,4,0,0,0,0,0,0
1414,2015 03 24 4,P-O R. B.,7,3,0,0,0,0,0,0
1415,2015 03 12 2,P-O R. B.,3,7,1,1,0,0,0,0
1416,2017 10 05 0,P-O R. B.,3,7,1,0,0,0,0,0
1417,2015 05 15 5,P-O R. B.,3,7,0,1,0,0,0,0
1418,2017 10 17 3,P-O R. B.,3,7,1,0,0,0,0,0
1419,2017 06 13 9,P-O R. B.,7,6,0,0,0,0,0,0
1420,2017 04 12 4,P-O R. B.,3,6,1,0,0,0,0,0
1421,2017 09 27 8,P-O R. B.,3,6,0,0,0,0,0,0
1422,2017 12 05 3,MS,6,5,0,0,0,0,0,0
1423,2017 11 07 9,MS,5,8,0,0,0,0,0,0
1424,2017 05 05 7,MS,5,5,0,0,0,0,0,0
1425,2017 06 13 5,MS,6,5,0,0,0,0,0,0
1426,2016 10 21 5,MS,5,5,0,0,0,0,0,0
1427,2016 10 21 6,MS,5,7,1,0,0,0,0,0
1428,2016 09 28 8,MS,5,5,0,0,0,0,0,0
1429,2016 06 02 3,MS,5,5,0,0,0,0,0,0
1430,2015 12 09 6,MS,5,5,0,0,0,0,0,0
1431,2016 04 11 0,MS,4,7,1,0,0,0,0,0
1432,2015 03 27 3,MS,2,6,1,0,0,0,0,0
1433,2015 02 05 6,MS,5,5,0,0,0,0,0,0
1434,2017 09 19 0,MS,4,5,0,0,0,0,0,0
1435,2017 09 19 4,MS,7,8,1,0,0,0,0,0
1436,2017 03 20 4,MS,5,6,0,0,0,0,0,0
1437,2017 12 1 1,MS,3,6,0,1,0,0,0,0
1438,2015 04 01 5,MS,1,7,1,0,0,0,0,0
1439,2017 11 23 9,MS,5,7,0,0,0,0,0,0
1440,2017 12 01 7,MS,3,6,0,0,0,0,0,0
1441,2017 12 01 1,MS,3,6,0,1,0,0,0,0
1442,2017 10 30 7,MS,3,7,1,0,0,0,0,0
1443,2015 04 29 9,MS,3,6,0,0,0,0,0,0
1444,2017 05 15 1,MS,5,6,0,0,0,0,0,0
1445,2017 06 01 4,MS,2,7,1,1,0,0,0,0
1446,2017 09 27 9,MS,5,4,0,0,0,0,0,0
1447,2017 04 12 2,MS,7,7,0,0,0,0,0,1
1448,2017 10 25 8,MS,5,7,0,0,0,0,0,0
1449,2017 09 22 0,MS,4,6,1,0,0,0,0,0
1450,2017 04 07 0,MS,5,5,0,0,0,0,0,0
1451,2017 05 02 1,MS,6,5,0,0,0,0,0,0
1452,2017 02 15 2,MS,1,6,0,0,0,0,0,0
1453,2016 10 26 5,MS,6,6,0,0,0,0,0,0
1454,2016 10 03 3,MS,7,6,1,0,0,0,0,0
1455,2016 06 02 1,MS,6,5,0,0,0,0,0,0
1456,2015 12 07 1,MS,2,8,1,0,0,0,0,0
1457,2015 12 07 5,MS,5,5,0,0,0,0,0,0
1458,2015 03 12 9,MS,5,6,0,0,0,0,0,0
1459,2015 03 09 0,MS,5,5,0,0,0,0,0,0
1460,2017 11 23 2,MS,4,7,0,0,0,0,0,0
1461,2017 06 06 7,MS,7,7,1,0,0,0,0,0
1462,2017 12 1 6,MS,8,7,1,0,0,0,0,0
1463,2017 04 07 1,MS,3,5,0,1,0,0,0,0
1464,2017 12 08 3,MS,5,5,0,0,0,0,0,0
1465,2015 04 21 8,MS,5,6,0,0,0,0,0,0
1466,2015 02 05 0,MS,4,6,1,0,0,0,0,0
1467,2017 11 20 6,MS,3,6,0,0,0,0,0,0
1468,2017 10 30 0,MS,5,5,0,0,0,0,0,0
1469,2017 10 17 3,MS,3,7,1,0,0,0,0,0
1470,2017 06 01 7,MS,2,7,1,0,0,0,0,0
1471,2017 10 30 7,MS,3,7,1,0,0,0,0,0
1472,2017 03 20 0,MS,2,7,0,0,0,0,0,0
1473,2017 10 05 3,MS,8,8,0,0,0,0,0,1
1474,2017 11 02 9,MS,5,5,0,0,0,0,0,0
1475,2017 11 28 4,MS,6,5,0,0,0,0,0,0
1476,2017 04 12 9,MS,6,6,0,0,0,0,0,0
1477,2017 06 06 9,MS,5,5,0,0,0,0,0,0
1478,2016 12 07 0,MS,3,7,0,0,0,0,0,0
1479,2016 11 04 2,MS,6,5,0,0,0,0,0,0
1480,2016 06 07 0,MS,6,5,0,0,0,0,0,0
1481,2016 05 17 9,MS,8,4,0,0,0,0,0,0
1482,2016 01 28 4,MS,3,6,0,0,0,0,0,0
1483,2016 02 05 5,MS,5,5,0,0,0,0,0,0
1484,2015 04 01 9,MS,4,5,0,0,0,0,0,0
1485,2015 02 17 7,MS,3,6,0,0,0,0,0,0
1486,2017 05 10 0,MS,8,7,0,0,0,0,0,1
1487,2017 06 01 7,MS,2,7,0,1,0,0,0,0
1488,2017 12 1 1,MS,3,7,0,1,0,0,0,0
1489,2017 03 23 4,MS,2,9,1,0,0,0,0,0
1490,2015 05 27 2,MS,4,7,1,0,0,0,0,0
1491,2017 11 23 9,MS,5,6,0,0,0,0,0,0
1492,2017 11 07 8,MS,4,6,0,0,0,0,0,0
1493,2015 02 20 6,MS,3,6,0,0,0,0,0,0
1494,2015 04 21 7,MS,7,7,0,0,0,0,0,0
1495,2015 05 27 9,MS,3,6,0,0,0,0,0,0
1496,2017 10 30 9,MS,5,6,0,0,0,0,0,0
1497,2017 10 20 9,MS,6,6,0,0,0,0,0,0
1498,2017 04 12 4,MS,2,7,0,1,0,0,0,0
1499,2017 10 25 0,MS,2,7,0,1,0,0,0,0
1500,2017 11 02 5,MS,3,7,0,0,0,0,0,0
1501,2017 11 02 1,MS,5,7,0,0,0,0,0,0
1502,2017 06 09 7,MS,7,2,1,0,0,0,0,0
1503,2017 03 08 6,MS,6,2,0,0,0,0,0,0
1504,2016 11 16 2,MS,6,5,0,0,0,0,0,0
1505,2016 10 31 4,MS,3,6,0,0,0,0,0,0
1506,2016 06 02 9,MS,6,6,0,0,0,0,0,0
1507,2016 05 04 4,MS,5,6,0,0,0,0,0,0
1508,2016 02 23 6,MS,8,7,0,0,0,0,0,0
1509,2016 04 14 3,MS,3,7,0,0,0,0,0,0
1510,2015 06 01 8,MS,6,7,1,0,0,0,0,0
1511,2015 04 29 0,MS,5,8,0,0,0,0,0,0
1512,2017 06 06 7,MS,7,7,1,0,0,0,0,0
1513,2017 12 1 7,MS,2,6,0,0,0,0,0,0
1514,2017 11 28 6,MS,3,7,1,0,0,0,0,0
1515,2017 11 20 5,MS,6,7,0,0,1,0,0,0
1516,2017 11 20 3,MS,2,7,0,1,0,0,0,0
1517,2015 05 12 9,MS,5,5,0,0,1,0,0,0
1518,2017 12 13 0,MS,2,8,1,0,0,0,0,0
1519,2017 12 05 4,MS,9,7,0,0,0,0,0,1
1520,2015 04 24 7,MS,3,7,0,0,0,0,0,0
1521,2017 06 01 7,MS,3,6,0,0,0,0,0,0
1522,2017 10 20 4,MS,6,6,1,0,0,0,0,0
1523,2017 05 15 9,MS,5,5,0,0,0,0,0,0
1524,2017 04 12 3,MS,3,5,0,0,0,0,0,0
1525,2017 03 08 1,MS,5,6,0,0,0,0,0,0
1526,2017 11 28 8,MS,6,5,0,0,0,0,0,0
1527,2017 11 02 8,MS,6,5,0,0,0,0,0,0
1528,2017 06 20 5,MS,7,8,0,0,0,0,0,0
1529,2017 05 05 6,MS,6,3,0,0,0,0,0,0
1530,2017 02 21 9,MS,3,6,0,0,0,0,0,0
1531,2016 10 31 9,MS,2,5,0,0,0,0,0,0
1532,2016 10 18 0,MS,7,3,0,1,0,0,0,0
1533,2016 06 15 0,MS,6,5,0,0,0,0,0,0
1534,2015 06 04 5,MS,1,7,0,0,0,0,0,0
1535,2016 03 09 3,MS,5,6,0,0,0,0,0,0
1536,2015 04 24 4,MS,1,8,1,0,0,0,0,0
1537,2015 03 09 9,MS,6,5,0,0,0,0,0,0
1538,2017 06 06 9,MS,5,5,0,0,0,0,0,0
1539,2017 05 15 2,MS,4,7,0,1,0,0,0,0
1540,2017 03 23 8,MS,4,5,0,0,0,0,0,0
1541,2017 11 23 3,MS,8,5,0,0,0,0,0,0
1542,2017 12 13 0,MS,2,8,1,0,0,0,0,0
1543,2017 12 08 0,MS,5,5,0,0,0,0,0,0
1544,2017 12 05 9,MS,7,6,0,0,0,0,0,0
1545,2015 03 27 6,MS,2,9,1,0,0,0,0,0
1546,2017 10 30 1,MS,5,5,0,0,0,0,0,0
1547,2015 04 01 5,MS,1,7,1,0,0,0,0,0
1548,2017 09 19 0,MS,5,5,0,0,0,0,0,0
1549,2017 06 13 6,MS,3,6,0,0,0,0,0,0
1550,2017 03 08 8,MS,3,6,0,0,0,0,0,0
1551,2017 10 05 0,MS,5,7,0,0,0,0,0,0
1552,2017 12 05 5,MS,8,6,0,0,0,0,0,0
1553,2017 10 02 0,MS,6,6,0,0,0,0,0,0
1554,2017 05 10 1,MS,6,2,0,0,0,0,0,0
1555,2017 04 07 1,MS,6,2,0,1,0,0,0,0
1556,2016 11 24 7,MS,6,5,0,0,0,0,0,0
1557,2017 01 30 9,MS,2,5,0,0,0,0,0,0
1558,2016 06 15 8,MS,5,5,0,0,0,0,0,0
1559,2016 06 10 7,MS,6,5,0,0,0,0,0,0
1560,2015 06 12 9,MS,6,6,0,0,0,0,0,0
1561,2016 04 11 6,MS,3,6,0,0,0,0,0,0
1562,2015 02 17 2,MS,3,7,0,0,0,0,0,0
1563,2015 05 27 7,MS,5,6,0,0,0,0,0,0
1564,2017 06 06 4,MS,2,6,1,1,0,0,0,0
1565,2017 09 19 5,MS,2,5,0,0,0,0,0,0
1566,2017 12 08 8,MS,8,5,0,0,0,0,0,0
1567,2017 03 23 0,MS,5,5,0,0,0,0,0,0
1568,2017 12 13 3,MS,1,9,1,1,0,0,0,0
1569,2015 04 21 0,MS,4,5,0,0,0,0,0,0
1570,2015 03 24 1,MS,3,6,0,0,0,0,0,0
1571,2015 02 17 5,MS,6,6,0,0,0,0,0,0
1572,2015 05 27 0,MS,4,6,0,0,0,0,0,0
1573,2017 10 20 4,MS,7,7,1,0,0,0,0,0
1574,2017 09 19 2,MS,7,7,0,0,0,0,0,0
1575,2017 06 20 2,MS,4,7,0,1,0,0,0,0
1576,2017 04 12 8,MS,2,5,0,0,0,0,0,0
1577,2017 04 07 3,MS,4,5,0,0,0,0,0,0
1578,2017 09 22 1,MS,6,5,0,0,0,0,0,0
1579,2017 09 22 5,MS,6,5,0,0,1,0,0,0
1580,2017 02 24 1,MS,5,8,0,0,0,0,0,0
1581,2017 02 24 2,MS,6,3,0,0,0,0,0,0
1582,2017 01 30 5,MS,1,5,0,0,0,0,0,0
1583,2017 01 30 4,MS,1,6,0,0,0,0,0,0
1584,2016 05 09 4,MS,5,7,0,0,0,0,0,0
1585,2016 10 06 3,MS,5,3,0,0,0,0,0,0
1586,2016 02 18 4,MS,4,6,0,0,0,0,0,0
1587,2015 12 09 9,MS,5,5,0,0,0,0,0,0
1588,2015 03 12 3,MS,4,5,0,0,0,0,0,0
1589,2015 03 24 2,MS,3,6,0,0,0,0,0,0
1590,2017 05 10 2,MS,2,6,0,0,0,0,0,0
1591,2017 11 28 3,MS,3,7,0,1,0,0,0,0
1592,2017 11 07 7,MS,8,6,0,0,0,0,0,0
1593,2017 05 05 9,MS,3,8,1,0,0,0,0,0
1594,2015 06 01 6,MS,8,6,0,0,0,0,0,0
1595,2017 11 07 2,MS,4,8,1,0,0,0,0,0
1596,2015 02 05 2,MS,1,7,0,1,0,0,0,0
1597,2017 12 05 1,MS,5,7,1,0,0,0,0,0
1598,2015 05 12 9,MS,5,5,0,0,1,0,0,0
1599,2015 05 12 2,MS,5,5,0,1,0,0,0,0
1600,2017 06 20 7,MS,5,6,0,0,0,0,0,0
1601,2017 10 17 2,MS,1,7,0,1,0,0,0,0
1602,2017 02 24 9,MS,5,4,0,0,0,0,0,0
1603,2017 10 30 0,MS,4,6,0,0,0,0,0,0
1604,2017 12 05 4,MS,9,7,0,0,0,0,0,1
1605,2017 10 20 9,MS,6,6,0,0,0,0,0,0
1606,2017 09 19 1,MS,8,2,1,0,0,0,0,0
1607,2017 05 18 0,MS,5,6,0,0,0,0,0,0
1608,2017 02 07 0,MS,5,5,0,0,0,0,0,0
1609,2017 02 21 7,MS,6,8,1,0,0,0,0,0
1610,2016 09 28 7,MS,6,3,0,1,0,0,0,0
1611,2016 05 09 7,MS,6,5,0,0,0,0,0,0
1612,2016 02 05 6,MS,7,6,0,0,0,0,0,0
1613,2016 04 11 5,MS,5,7,0,0,0,0,0,0
1614,2015 04 01 2,MS,2,6,0,0,0,0,0,0
1615,2015 04 21 6,MS,5,7,0,0,0,0,0,0
1616,2017 06 09 6,MS,2,7,1,1,0,0,0,0
1617,2017 06 06 5,MS,2,6,0,0,0,0,0,0
1618,2017 04 12 7,MS,5,7,1,0,0,0,0,0
1619,2017 03 23 9,MS,2,6,0,0,0,0,0,0
1620,2017 11 02 3,MS,2,7,0,1,0,0,0,0
1621,2017 12 13 0,MS,2,9,1,0,0,0,0,0
1622,2017 12 13 2,MS,8,8,1,0,0,0,0,0
1623,2017 11 28 0,MS,7,9,1,0,0,0,0,0
1624,2017 10 02 5,MS,4,7,1,0,0,0,0,0
1625,2017 09 22 2,MS,5,6,0,0,0,0,0,0
1626,2017 06 06 7,MS,7,6,1,0,0,0,0,0
1627,2017 09 27 8,MS,4,6,0,0,0,0,0,1
1628,2017 05 05 9,MS,3,8,1,0,0,0,0,0
1629,2017 10 05 1,MS,2,7,1,1,0,0,0,0
1630,2017 11 23 7,MS,4,6,0,0,0,0,0,0
1631,2017 10 17 2,MS,1,7,0,1,0,0,0,0
1632,2017 05 10 0,MS,7,8,0,0,0,0,0,1
1633,2017 05 18 2,MS,7,2,0,0,0,0,0,0
1634,2016 11 29 0,MS,4,6,0,0,0,0,0,0
1635,2016 11 24 8,MS,5,6,0,0,1,0,0,0
1636,2016 04 19 7,MS,6,7,0,0,0,0,0,0
1637,2016 05 20 9,MS,7,5,0,0,0,0,0,0
1638,2015 12 09 7,MS,9,6,0,0,0,0,0,0
1639,2015 06 12 1,MS,7,5,0,0,0,0,0,0
1640,2015 04 01 7,MS,1,7,1,0,0,0,0,0
1641,2015 03 27 7,MS,4,6,0,0,0,0,0,0
1642,2017 06 01 6,MS,4,7,0,0,0,0,0,0
1643,2017 11 23 6,MS,3,8,1,0,0,0,0,0
1644,2017 11 28 5,MS,5,6,0,0,0,0,0,0
1645,2017 04 07 3,MS,6,5,0,0,0,0,0,0
1646,2017 12 13 0,MS,2,9,1,0,0,0,0,0
1647,2015 04 29 2,MS,9,6,0,0,0,0,0,1
1648,2015 02 05 9,MS,4,6,0,0,0,0,0,0
1649,2017 12 08 0,MS,5,6,0,0,0,0,0,0
1650,2017 10 25 1,MS,1,8,1,1,0,0,0,0
1651,2015 04 29 0,MS,3,7,0,0,0,0,0,0
1652,2017 05 15 2,MS,3,7,0,1,0,0,0,0
1653,2017 10 17 9,MS,7,5,0,0,0,0,0,0
1654,2017 10 05 2,MS,6,6,0,0,0,0,0,0
1655,2017 05 05 0,MS,3,5,0,0,0,0,0,0
1656,2017 10 05 1,MS,2,7,1,1,0,0,0,0
1657,2017 10 05 3,MS,8,8,0,0,0,0,0,1
1658,2017 06 13 2,MS,6,8,0,0,0,0,0,0
1659,2017 05 10 0,MS,7,9,0,0,0,0,0,1
1660,2016 11 16 3,MS,2,6,0,0,0,0,0,0
1661,2016 12 07 2,MS,5,7,0,0,0,0,0,0
1662,2016 10 18 8,MS,6,7,0,0,1,0,0,0
1663,2016 09 19 2,MS,6,6,0,0,0,0,0,0
1664,2016 02 26 2,MS,4,8,0,0,0,0,0,0
1665,2016 02 02 6,MS,5,6,0,0,0,0,0,0
1666,2015 02 05 8,MS,7,6,0,0,0,0,0,0
1667,2015 05 27 7,MS,5,6,0,0,0,0,0,0
1668,2017 05 15 7,MS,2,7,1,0,0,0,0,0
1669,2017 11 02 4,MS,2,6,0,0,0,0,0,0
1670,2017 11 20 1,MS,7,7,0,0,0,0,0,0
1671,2017 04 12 2,MS,8,7,0,0,0,0,0,0
1672,2015 03 27 0,MS,2,6,0,0,0,0,0,0
1673,2017 11 07 7,MS,8,6,0,0,0,0,0,0
1674,2017 12 08 6,MS,4,6,1,0,0,0,0,0
1675,2015 02 25 9,MS,6,5,0,0,0,0,0,0
1676,2017 09 27 9,MS,5,4,0,0,0,0,0,0
1677,2015 04 24 3,MS,3,6,0,1,0,0,0,0
1678,2017 10 02 6,MS,3,7,0,1,0,0,0,0
1679,2017 05 15 0,MS,7,5,0,0,0,0,0,0
1680,2017 10 20 4,MS,7,7,1,0,0,0,0,0
1681,2017 05 02 6,MS,6,6,0,0,0,0,0,0
1682,2017 11 28 2,MS,5,5,1,1,0,0,0,0
1683,2017 11 02 2,MS,2,8,0,0,0,0,0,0
1684,2017 06 01 2,MS,7,3,0,0,0,0,0,0
1685,2017 03 08 4,MS,6,2,0,0,0,0,0,0
1686,2017 01 30 0,MS,8,7,0,0,0,0,0,0
1687,2016 12 02 6,MS,9,7,0,0,0,0,0,1
1688,2016 04 19 7,MS,6,7,0,0,0,0,0,0
1689,2016 06 15 1,MS,6,5,0,0,0,0,0,0
1690,2016 02 26 5,MS,6,6,0,0,0,0,0,0
1691,2015 06 12 5,MS,5,6,0,0,0,0,0,0
1692,2015 03 09 4,MS,2,6,0,0,0,0,0,0
1693,2015 03 24 3,MS,5,6,0,0,0,0,0,0
1694,2017 12 1 0,MS,5,6,0,0,0,0,0,0
1695,2017 12 13 8,MS,4,6,0,0,0,0,0,0
1696,2017 12 1 7,MS,2,5,0,0,0,0,0,0
1697,2017 05 10 9,MS,7,7,0,0,0,0,0,0
1698,2017 11 07 1,MS,4,7,1,0,0,0,0,0
1699,2015 04 29 3,MS,6,6,0,0,0,0,0,0
1700,2015 02 17 4,MS,2,6,0,0,0,0,0,0
1701,2015 03 27 7,MS,4,6,0,0,0,0,0,0
1702,2015 04 24 2,MS,2,6,0,0,0,0,0,0
1703,2017 09 27 8,MS,3,6,0,0,0,0,0,1
1704,2017 09 27 0,MS,7,7,0,0,0,0,0,0
1705,2017 05 10 4,MS,5,5,0,0,0,0,0,0
1706,2017 11 02 5,MS,3,6,0,0,0,0,0,0
1707,2017 03 08 2,MS,3,7,1,0,0,0,0,0
1708,2017 11 02 4,MS,1,6,0,0,0,0,0,0
1709,2017 10 02 3,MS,4,7,0,0,0,0,0,0
1710,2017 06 20 4,MS,5,5,0,0,0,0,0,0
1711,2017 05 15 0,MS,5,7,0,0,0,0,0,0
1712,2017 02 02 1,MS,8,6,0,0,0,0,0,0
1713,2017 02 15 7,MS,4,6,0,0,0,0,0,0
1714,2016 04 19 0,MS,7,6,0,0,0,0,0,0
1715,2016 06 15 1,MS,6,4,0,0,0,0,0,0
1716,2015 06 17 4,MS,6,7,0,0,0,0,0,0
1717,2015 06 12 8,MS,5,5,0,0,0,0,0,0
1718,2015 03 12 1,MS,2,6,0,0,0,0,0,0
1719,2015 06 01 2,MS,4,6,0,0,0,0,0,0
1720,2017 05 18 1,MS,5,6,0,0,0,0,0,0
1721,2017 06 06 1,MS,3,7,1,0,0,0,0,0
1722,2017 03 08 4,MS,2,6,0,0,0,0,0,0
1723,2017 05 05 6,MS,2,6,0,0,0,0,0,0
1724,2015 05 12 6,MS,9,5,0,0,0,0,0,0
1726,2017 11 02 4,MS,2,6,0,0,0,0,0,0
1727,2017 12 01 5,MS,6,6,0,0,0,0,0,0
1728,2017 06 01 5,MS,2,6,0,0,0,0,0,0
1729,2017 09 27 2,MS,6,7,0,0,0,0,0,0
1730,2017 10 17 4,MS,7,7,1,0,0,0,0,0
1731,2017 06 09 3,MS,2,6,0,0,0,0,0,0
1732,2017 10 02 2,MS,6,6,0,0,0,0,0,0
1733,2017 10 02 3,MS,4,7,0,0,0,0,0,0
1734,2017 11 02 3,MS,2,7,0,1,0,0,0,0
1735,2017 09 22 1,MS,6,5,0,0,0,0,0,0
1736,2017 06 09 5,MS,5,7,0,0,0,0,0,0
1737,2017 06 20 6,MS,7,2,1,0,0,0,0,0
1738,2016 11 21 4,MS,6,5,0,0,0,0,0,0
1739,2016 11 21 3,MS,2,6,0,1,0,0,0,0
1740,2016 10 06 7,MS,5,5,0,0,0,0,0,0
1741,2016 04 19 8,MS,6,3,0,0,0,0,0,0
1742,2015 06 12 7,MS,8,6,0,0,0,0,0,0
1743,2016 01 25 1,MS,7,6,0,0,0,0,0,0
1744,2015 04 24 7,MS,3,7,0,0,0,0,0,0
1745,2015 05 12 3,MS,6,6,0,0,0,0,0,0
1746,2017 05 18 5,MS,7,5,0,0,0,0,0,0
1747,2017 11 28 3,MS,3,7,0,0,0,0,0,0
1748,2017 11 28 2,MS,5,5,0,0,0,0,0,0
1749,2017 12 05 3,MS,6,5,0,0,0,0,0,0
1750,2015 04 21 6,MS,5,7,0,0,0,0,0,0
1751,2017 12 13 9,MS,2,5,0,0,0,0,0,0
1752,2017 12 01 9,MS,3,6,0,0,0,0,0,0
1753,2015 03 24 0,MS,3,5,0,0,0,0,0,0
1754,2015 04 24 0,MS,2,6,0,0,0,0,0,0
1755,2015 05 27 4,MS,2,6,0,0,0,0,0,0
1756,2017 10 02 4,MS,6,6,0,0,0,0,0,0
1757,2017 10 05 8,MS,5,5,0,0,0,0,0,0
1758,2017 03 23 9,MS,2,6,0,1,0,0,0,0
1759,2017 05 05 5,MS,8,7,0,0,0,0,0,0
1760,2017 10 25 3,MS,3,8,1,0,0,0,0,0
1761,2017 11 23 2,MS,3,7,0,1,0,0,0,0
1762,2017 05 05 5,MS,7,8,0,0,0,0,0,0
1763,2017 06 09 6,MS,6,3,1,0,0,0,0,0
1764,2016 11 24 2,MS,3,6,0,0,0,0,0,0
1765,2016 12 12 1,MS,3,8,1,0,0,0,0,0
1766,2016 09 23 3,MS,7,4,0,0,0,0,0,0
1767,2016 04 19 6,MS,5,5,0,0,0,0,0,0
1768,2015 12 09 6,MS,5,5,0,0,0,0,0,0
1769,2016 02 02 0,MS,6,6,0,0,0,0,0,0
1770,2015 02 17 4,MS,2,6,0,0,0,0,0,0
1771,2015 01 28 1,MS,5,5,0,0,0,0,0,0
1772,2017 12 05 1,MS,5,7,1,0,0,0,0,0
1773,2017 11 07 8,MS,4,7,0,0,0,0,0,0
1774,2017 05 05 6,MS,2,5,0,0,0,0,0,0
1775,2017 04 12 2,MS,8,7,0,0,0,0,0,0
1776,2017 12 08 8,MS,8,6,0,0,0,0,0,0
